RelativeAdjO,RelativeOffenseRating,RelativeAdjT,RelativeSOS,RelativeVolatility,SeedDiff,RelativeDefenseRating,RelativeAdjD,RelativeKenPomRank,RelativeLuck,RelativeAdjEM,RelativeOffDefRatio,RelativeNCSOS,RelativeExpectedOutput,RelativeQ1Wins,RelativeELO,RelativeMomentum,Team1_Won
5.756,8.196499282,-3.6115999999999957,0.0,-6.137569457318947,-11,4.593368871999999,-6.603699999999989,61,0.0,12.3605,0.14108456775209866,0.0,-0.27344515199997943,6,-34,1.3714285714285714,1
-5.756,-8.196499282,3.6115999999999957,0.0,6.137569457318947,11,-4.593368871999999,6.603699999999989,-61,0.0,-12.3605,-0.14108456775209866,0.0,0.27344515199997943,-6,34,-1.3714285714285714,0
2.2779999999999916,3.940965046,1.9292999999999978,0.0,0.40825086359514273,-3,2.1373979089999997,-2.712599999999995,33,0.0,4.989699999999999,0.05645983472594773,0.0,3.673912485999992,1,10,0.33333333333333337,1
-2.2779999999999916,-3.940965046,-1.9292999999999978,0.0,-0.40825086359514273,3,-2.1373979089999997,2.712599999999995,-33,0.0,-4.989699999999999,-0.05645983472594773,0.0,-3.673912485999992,-1,-10,-0.33333333333333337,0
18.165999999999997,15.713085907999998,-3.9465000000000003,0.0,-0.1378674236570827,-13,6.551831584,-6.505900000000011,158,0.0,24.671177,0.25478424083351703,0.0,8.792604421000007,14,-85,1.5471698113207548,1
-18.165999999999997,-15.713085907999998,3.9465000000000003,0.0,0.1378674236570827,13,-6.551831584,6.505900000000011,-158,0.0,-24.671177,-0.25478424083351703,0.0,-8.792604421000007,-14,85,-1.5471698113207548,0
23.802999999999997,22.734054958,5.541899999999998,0.0,1.3640445558604402,-15,7.749917143,-7.6541,168,0.0,31.4568779,0.32772688162482444,0.0,21.992329748999992,10,-126,1.95,1
-23.802999999999997,-22.734054958,-5.541899999999998,0.0,-1.3640445558604402,15,-7.749917143,7.6541,-168,0.0,-31.4568779,-0.32772688162482444,0.0,-21.992329748999992,-10,126,-1.95,0
-6.557000000000002,-6.670035032,0.12049999999999272,0.0,3.0010571196822413,1,4.2940089829999994,-3.7439000000000107,-19,0.0,-2.813599999999999,-0.023035086862945864,0.0,-4.372372554000009,2,28,1.2952380952380953,1
6.557000000000002,6.670035032,-0.12049999999999272,0.0,-3.0010571196822413,-1,-4.2940089829999994,3.7439000000000107,19,0.0,2.813599999999999,0.023035086862945864,0.0,4.372372554000009,-2,-28,-1.2952380952380953,0
6.0120000000000005,4.552540916,1.741100000000003,0.0,0.19076542991711598,-7,7.533730902,-3.0674000000000063,46,0.0,9.079699999999999,0.09722135613812721,0.0,6.120626085000012,8,-12,0.23111111111111127,1
-6.0120000000000005,-4.552540916,-1.741100000000003,0.0,-0.19076542991711598,7,-7.533730902,3.0674000000000063,-46,0.0,-9.079699999999999,-0.09722135613812721,0.0,-6.120626085000012,-8,12,-0.23111111111111127,0
-12.596999999999994,-13.600511477,6.1950999999999965,0.0,2.0531015208861865,9,-1.756418884,2.0870000000000033,-94,0.0,-14.683980000000002,-0.14522419266841546,0.0,-1.8730602010000013,0,53,-0.125,1
12.596999999999994,13.600511477,-6.1950999999999965,0.0,-2.0531015208861865,-9,1.756418884,-2.0870000000000033,94,0.0,14.683980000000002,0.14522419266841546,0.0,1.8730602010000013,0,-53,0.125,0
2.852000000000004,5.273583058000001,-2.4421999999999997,0.0,3.25758913371122,-5,5.380372697,-4.666800000000009,46,0.0,7.5183,0.08333419381802387,0.0,-0.837201463999989,6,24,1.3103448275862069,1
-2.852000000000004,-5.273583058000001,2.4421999999999997,0.0,-3.25758913371122,5,-5.380372697,4.666800000000009,-46,0.0,-7.5183,-0.08333419381802387,0.0,0.837201463999989,-6,-24,-1.3103448275862069,0
9.046999999999997,6.607905950999999,-4.570700000000002,0.0,1.7222129135021422,-11,4.813323266,-7.333299999999994,99,0.0,16.37951,0.18233333661177675,0.0,1.2242113420000038,7,-44,1.389355742296919,1
-9.046999999999997,-6.607905950999999,4.570700000000002,0.0,-1.7222129135021422,11,-4.813323266,7.333299999999994,-99,0.0,-16.37951,-0.18233333661177675,0.0,-1.2242113420000038,-7,44,-1.389355742296919,0
-1.5619999999999976,-2.5679181030000002,-1.8442999999999898,0.0,-2.458788374635911,3,1.1312758340000002,-3.7934000000000054,12,0.0,2.231700000000002,0.028752926611245844,0.0,-3.223481031999995,-2,22,0.08547008547008539,1
1.5619999999999976,2.5679181030000002,1.8442999999999898,0.0,2.458788374635911,-3,-1.1312758340000002,3.7934000000000054,-12,0.0,-2.231700000000002,-0.028752926611245844,0.0,3.223481031999995,2,-22,-0.08547008547008539,0
18.26400000000001,18.305318701,-2.3092999999999932,0.0,4.660168929354535,-13,8.604290266,-7.087199999999996,148,0.0,25.3509,0.2634150358656653,0.0,9.854327311999995,6,-112,0.8666666666666666,1
-18.26400000000001,-18.305318701,2.3092999999999932,0.0,-4.660168929354535,13,-8.604290266,7.087199999999996,-148,0.0,-25.3509,-0.2634150358656653,0.0,-9.854327311999995,-6,112,-0.8666666666666666,0
17.38000000000001,13.955109855,-0.4259000000000128,0.0,-0.6021982524661436,-15,2.680750928,-2.163899999999998,118,0.0,19.54341,0.2008722820242883,0.0,11.451736792999995,12,-67,0.8242424242424243,1
-17.38000000000001,-13.955109855,0.4259000000000128,0.0,0.6021982524661436,15,-2.680750928,2.163899999999998,-118,0.0,-19.54341,-0.2008722820242883,0.0,-11.451736792999995,-12,67,-0.8242424242424243,0
-0.09100000000000819,0.48318147200000006,-2.0109999999999957,0.0,3.2602951112434635,-1,1.55280152,-2.2946000000000026,16,0.0,2.2028999999999996,0.02572119888260782,0.0,-2.404429718000003,-1,-14,-1.4000000000000001,1
0.09100000000000819,-0.48318147200000006,2.0109999999999957,0.0,-3.2602951112434635,1,-1.55280152,2.2946000000000026,-16,0.0,-2.2028999999999996,-0.02572119888260782,0.0,2.404429718000003,1,14,1.4000000000000001,0
5.317000000000007,4.078042654000001,-2.6070999999999884,0.0,1.1329073738307498,-7,1.841988464,-1.3948999999999927,36,0.0,6.7120000000000015,0.07391212091870458,0.0,0.6614595380000026,3,1,0.6333333333333333,1
-5.317000000000007,-4.078042654000001,2.6070999999999884,0.0,-1.1329073738307498,7,-1.841988464,1.3948999999999927,-36,0.0,-6.7120000000000015,-0.07391212091870458,0.0,-0.6614595380000026,-3,-1,-0.6333333333333333,0
8.308999999999997,4.478882268,7.648300000000006,0.0,5.0623368264516815,-9,7.575390985,-7.5916,104,0.0,15.900619999999998,0.1664836164099457,0.0,14.411445734999987,6,-31,0.5000000000000001,1
-8.308999999999997,-4.478882268,-7.648300000000006,0.0,-5.0623368264516815,9,-7.575390985,7.5916,-104,0.0,-15.900619999999998,-0.1664836164099457,0.0,-14.411445734999987,-6,31,-0.5000000000000001,0
-12.920000000000002,-11.799430552,-5.304600000000008,0.0,0.5548848279367942,5,5.846403439000001,-7.592799999999997,-32,0.0,-5.327200000000001,-0.04159635987445642,0.0,-14.589863310000013,0,33,0.6881720430107526,1
12.920000000000002,11.799430552,5.304600000000008,0.0,-0.5548848279367942,-5,-5.846403439000001,7.592799999999997,32,0.0,5.327200000000001,0.04159635987445642,0.0,14.589863310000013,0,-33,-0.6881720430107526,0
10.801000000000002,10.313176572,-4.300299999999993,0.0,-3.495982717107169,-11,6.9754813030000005,-8.7316,94,0.0,19.5324,0.21480757711215115,0.0,2.557167103000012,3,-57,1.3617021276595744,1
-10.801000000000002,-10.313176572,4.300299999999993,0.0,3.495982717107169,11,-6.9754813030000005,8.7316,-94,0.0,-19.5324,-0.21480757711215115,0.0,-2.557167103000012,-3,57,-1.3617021276595744,0
-3.4180000000000064,-1.5007227859999999,-7.1678,0.0,-1.2725252226609083,-3,2.8455465010000003,-3.3810000000000002,-2,0.0,-0.037200000000000344,0.0045934808399472615,0.0,-10.598762430000008,-4,-47,-0.1428571428571428,1
3.4180000000000064,1.5007227859999999,7.1678,0.0,1.2725252226609083,3,-2.8455465010000003,3.3810000000000002,2,0.0,0.037200000000000344,-0.0045934808399472615,0.0,10.598762430000008,4,47,0.1428571428571428,0
12.341000000000008,11.831810548999998,-0.6944000000000017,0.0,4.855836539023643,-13,12.457976680000002,-13.921000000000006,131,0.0,26.262169999999998,0.2849608401226549,0.0,7.873306777000025,6,-113,1.3133333333333332,1
-12.341000000000008,-11.831810548999998,0.6944000000000017,0.0,-4.855836539023643,13,-12.457976680000002,13.921000000000006,-131,0.0,-26.262169999999998,-0.2849608401226549,0.0,-7.873306777000025,-6,113,-1.3133333333333332,0
8.789000000000001,6.8547822190000005,-2.641999999999996,0.0,-0.8302005369224954,-7,7.554365894,-7.873400000000004,140,0.0,16.6629,0.16956602526659814,0.0,3.029098413000014,3,-63,0.4242424242424242,1
-8.789000000000001,-6.8547822190000005,2.641999999999996,0.0,0.8302005369224954,7,-7.554365894,7.873400000000004,-140,0.0,-16.6629,-0.16956602526659814,0.0,-3.029098413000014,-3,63,-0.4242424242424242,0
2.141999999999996,4.061831152000001,-4.220399999999998,0.0,3.0964890733431014,-8,7.045357084000001,-7.771999999999991,59,0.0,9.9138,0.11143345561372109,0.0,-3.354219779999994,5,-20,0.787878787878788,1
-2.141999999999996,-4.061831152000001,4.220399999999998,0.0,-3.0964890733431014,8,-7.045357084000001,7.771999999999991,-59,0.0,-9.9138,-0.11143345561372109,0.0,3.354219779999994,-5,20,-0.787878787878788,0
-3.5079999999999956,-3.385598164000001,-0.8517999999999972,0.0,-4.291236917338775,8,-3.7120653950000007,3.5010000000000048,-30,0.0,-7.008399999999998,-0.08156250043367752,0.0,-3.2696978700000017,-5,4,0.14814814814814814,1
3.5079999999999956,3.385598164000001,0.8517999999999972,0.0,4.291236917338775,-8,3.7120653950000007,-3.5010000000000048,30,0.0,7.008399999999998,0.08156250043367752,0.0,3.2696978700000017,5,-4,-0.14814814814814814,0
6.745999999999995,2.7708087,4.808800000000005,0.0,-1.4134926036600075,5,-12.906882905,15.561999999999998,-20,0.0,-8.8152,-0.13460718292596852,0.0,10.129098596000006,-4,17,-0.13333333333333341,1
-6.745999999999995,-2.7708087,-4.808800000000005,0.0,1.4134926036600075,-5,12.906882905,-15.561999999999998,20,0.0,8.8152,0.13460718292596852,0.0,-10.129098596000006,4,-17,0.13333333333333341,0
-4.917999999999992,-3.857366859999999,1.1743999999999915,0.0,0.9501105041634634,8,1.34282462,0.9492000000000047,-21,0.0,-5.866999999999999,-0.06075162660980826,0.0,-2.10356825800001,1,54,-0.1278195488721805,1
4.917999999999992,3.857366859999999,-1.1743999999999915,0.0,-0.9501105041634634,-8,-1.34282462,-0.9492000000000047,21,0.0,5.866999999999999,0.06075162660980826,0.0,2.10356825800001,-1,-54,0.1278195488721805,0
3.6739999999999924,3.4894772599999992,2.585499999999996,0.0,0.46929205497141346,-1,0.9808098520000001,0.04829999999999757,7,0.0,3.625799999999998,0.03801668377978107,0.0,5.537570823999985,2,-11,0.20615384615384635,1
-3.6739999999999924,-3.4894772599999992,-2.585499999999996,0.0,-0.46929205497141346,1,-0.9808098520000001,-0.04829999999999757,-7,0.0,-3.625799999999998,-0.03801668377978107,0.0,-5.537570823999985,-2,11,-0.20615384615384635,0
0.11299999999999955,0.640697359999999,-3.858400000000003,0.0,-2.0458878661965043,-3,0.1898229399999991,-2.53779999999999,7,0.0,2.651299999999999,0.03449556343879223,0.0,-4.394799711999994,0,-10,0.03809523809523818,1
-0.11299999999999955,-0.640697359999999,3.858400000000003,0.0,2.0458878661965043,3,-0.1898229399999991,2.53779999999999,-7,0.0,-2.651299999999999,-0.03449556343879223,0.0,4.394799711999994,0,10,-0.03809523809523818,0
-10.75500000000001,-9.942708003,-1.924500000000009,0.0,-1.1212891530799194,5,2.4857642589999998,-2.6291999999999973,-23,0.0,-8.1262,-0.078972391730731,0.0,-9.770804235000014,-8,34,-0.5471698113207548,1
10.75500000000001,9.942708003,1.924500000000009,0.0,1.1212891530799194,-5,-2.4857642589999998,2.6291999999999973,23,0.0,8.1262,0.078972391730731,0.0,9.770804235000014,8,-34,0.5471698113207548,0
18.924999999999997,17.417143092,-0.5191999999999979,0.0,2.9454705216633164,-8,-0.8082146829999992,1.3415000000000106,49,0.0,17.5839,0.18116728088355782,0.0,12.358303121999995,3,-71,0.25,1
-18.924999999999997,-17.417143092,0.5191999999999979,0.0,-2.9454705216633164,8,0.8082146829999992,-1.3415000000000106,-49,0.0,-17.5839,-0.18116728088355782,0.0,-12.358303121999995,-3,71,-0.25,0
9.822999999999993,9.014316256999999,-5.78949999999999,0.0,0.11031939012717551,-8,7.731655422000001,-6.567400000000006,101,0.0,16.39078,0.1718130681900607,0.0,0.45238233900001035,5,-52,0.1200000000000001,1
-9.822999999999993,-9.014316256999999,5.78949999999999,0.0,-0.11031939012717551,8,-7.731655422000001,6.567400000000006,-101,0.0,-16.39078,-0.1718130681900607,0.0,-0.45238233900001035,-5,52,-0.1200000000000001,0
-1.1099999999999994,-3.3270056740000005,-0.22769999999999868,0.0,-1.3159550979291348,-3,1.2180423759999996,-4.338899999999995,11,0.0,3.2287,0.04420769045684958,0.0,-1.0011107699999968,-2,-25,0.6504394861392835,1
1.1099999999999994,3.3270056740000005,0.22769999999999868,0.0,1.3159550979291348,3,-1.2180423759999996,4.338899999999995,-11,0.0,-3.2287,-0.04420769045684958,0.0,1.0011107699999968,2,25,-0.6504394861392835,0
7.490000000000009,7.522198413,-0.616500000000002,0.0,4.137128063130882,-8,2.6441620649999997,-1.3097999999999956,20,0.0,8.799599999999998,0.09358755302412658,0.0,4.321811519999997,2,-42,0.2256410256410255,1
-7.490000000000009,-7.522198413,0.616500000000002,0.0,-4.137128063130882,8,-2.6441620649999997,1.3097999999999956,-20,0.0,-8.799599999999998,-0.09358755302412658,0.0,-4.321811519999997,-2,42,-0.2256410256410255,0
4.598000000000013,4.524068609999999,-0.9159000000000077,0.0,1.7893269405249717,-7,0.9710134120000005,-1.3055999999999983,17,0.0,5.903600000000001,0.06276980910864394,0.0,2.080802577,8,-36,1.1575757575757577,1
-4.598000000000013,-4.524068609999999,0.9159000000000077,0.0,-1.7893269405249717,7,-0.9710134120000005,1.3055999999999983,-17,0.0,-5.903600000000001,-0.06276980910864394,0.0,-2.080802577,-8,36,-1.1575757575757577,0
-4.421999999999997,-3.5608429470000003,-6.674099999999996,0.0,-1.0434142619841076,1,1.239011894999999,-4.056200000000004,-3,0.0,-0.36549999999999727,0.0052628242007801695,0.0,-10.790257745999995,-3,6,-0.33333333333333337,1
4.421999999999997,3.5608429470000003,6.674099999999996,0.0,1.0434142619841076,-1,-1.239011894999999,4.056200000000004,3,0.0,0.36549999999999727,-0.0052628242007801695,0.0,10.790257745999995,3,-6,0.33333333333333337,0
-12.278000000000006,-13.712669012000001,-3.7456000000000103,0.0,3.230224548459245,8,-1.3570473019999998,0.47580000000000666,-48,0.0,-12.7532,-0.13693948804641454,0.0,-12.27824930200002,1,69,-0.006863417982155173,1
12.278000000000006,13.712669012000001,3.7456000000000103,0.0,-3.230224548459245,-8,1.3570473019999998,-0.47580000000000666,48,0.0,12.7532,0.13693948804641454,0.0,12.27824930200002,-1,-69,0.006863417982155173,0
10.89200000000001,10.338100859999997,1.3473999999999933,0.0,1.07448695777261,-5,3.6640037430000003,-3.861000000000004,46,0.0,14.752999999999998,0.16394592401518904,0.0,9.129809272000017,4,-20,0.48,1
-10.89200000000001,-10.338100859999997,-1.3473999999999933,0.0,-1.07448695777261,5,-3.6640037430000003,3.861000000000004,-46,0.0,-14.752999999999998,-0.16394592401518904,0.0,-9.129809272000017,-4,20,-0.48,0
-4.248000000000005,-5.869470856,-3.0381,0.0,-4.276116021083633,4,-1.7033316570000006,1.4045999999999879,-26,0.0,-5.6526,-0.0610850023659677,0.0,-6.321434682000003,-1,15,-0.36363636363636376,1
4.248000000000005,5.869470856,3.0381,0.0,4.276116021083633,-4,1.7033316570000006,-1.4045999999999879,26,0.0,5.6526,0.0610850023659677,0.0,6.321434682000003,1,-15,0.36363636363636376,0
-8.569999999999993,-7.309534048,-4.166499999999999,0.0,1.802873907092231,4,3.7375309899999998,-5.528899999999993,-17,0.0,-3.0412,-0.02134176590618586,0.0,-10.593779134999991,-1,-6,0.6666666666666666,1
8.569999999999993,7.309534048,4.166499999999999,0.0,-1.802873907092231,-4,-3.7375309899999998,5.528899999999993,17,0.0,3.0412,0.02134176590618586,0.0,10.593779134999991,1,6,-0.6666666666666666,0
-4.001999999999995,-3.6026891799999987,2.6199999999999903,0.0,-1.6475030241908462,5,-4.013771749999999,4.909300000000002,-27,0.0,-8.911299999999999,-0.10188486823670395,0.0,0.2737526979999956,1,50,-0.2021052631578948,1
4.001999999999995,3.6026891799999987,-2.6199999999999903,0.0,1.6475030241908462,-5,4.013771749999999,-4.909300000000002,27,0.0,8.911299999999999,0.10188486823670395,0.0,-0.2737526979999956,-1,-50,0.2021052631578948,0
4.696000000000012,4.447100572999999,-4.666399999999996,0.0,-0.8014813967677261,-4,0.6088544799999998,-1.5853999999999928,20,0.0,6.282299999999999,0.07082010211647871,0.0,-2.1669154239999813,0,-42,0.37142857142857144,1
-4.696000000000012,-4.447100572999999,4.666399999999996,0.0,0.8014813967677261,4,-0.6088544799999998,1.5853999999999928,-20,0.0,-6.282299999999999,-0.07082010211647871,0.0,2.1669154239999813,0,42,-0.37142857142857144,0
8.233000000000004,8.647702500000001,-0.7643000000000058,0.0,1.2537251657332646,-4,-0.8532136510000008,-1.401699999999991,11,0.0,9.6343,0.10365350110212512,0.0,4.710574316999995,2,-16,0.9966666666666666,1
-8.233000000000004,-8.647702500000001,0.7643000000000058,0.0,-1.2537251657332646,4,0.8532136510000008,1.401699999999991,-11,0.0,-9.6343,-0.10365350110212512,0.0,-4.710574316999995,-2,16,-0.9966666666666666,0
-9.218000000000004,-8.732096584,-0.6582000000000079,0.0,-1.8459140088825103,1,2.660102812,-4.494500000000002,-7,0.0,-4.7239,-0.037818137547937614,0.0,-6.9477238979999925,1,14,0.4274509803921571,1
9.218000000000004,8.732096584,0.6582000000000079,0.0,1.8459140088825103,-1,-2.660102812,4.494500000000002,7,0.0,4.7239,0.037818137547937614,0.0,6.9477238979999925,-1,-14,-0.4274509803921571,0
7.159000000000006,7.298492756999999,2.807399999999987,0.0,1.520266882136207,-4,-2.7303605379999993,4.188599999999994,10,0.0,2.9695,0.021111386917565866,0.0,8.092844636999999,8,-21,0.6575757575757576,1
-7.159000000000006,-7.298492756999999,-2.807399999999987,0.0,-1.520266882136207,4,2.7303605379999993,-4.188599999999994,-10,0.0,-2.9695,-0.021111386917565866,0.0,-8.092844636999999,-8,21,-0.6575757575757576,0
14.897000000000006,14.403706911999999,6.602800000000002,0.0,0.1204814952480735,-9,1.972091012,-0.6452000000000027,51,0.0,15.541899999999998,0.16728243589098657,0.0,17.539758577000015,2,-63,0.12516129032258072,1
-14.897000000000006,-14.403706911999999,-6.602800000000002,0.0,-0.1204814952480735,9,-1.972091012,0.6452000000000027,-51,0.0,-15.541899999999998,-0.16728243589098657,0.0,-17.539758577000015,-2,63,-0.12516129032258072,0
-0.8469999999999942,0.32389156799999963,-0.22159999999999513,0.0,0.4232382305947482,2,-0.7662142660000004,-1.2324999999999875,3,0.0,0.38589999999999947,0.005948128374012818,0.0,-0.801864634999987,-3,-17,0.24242424242424243,1
0.8469999999999942,-0.32389156799999963,0.22159999999999513,0.0,-0.4232382305947482,-2,0.7662142660000004,1.2324999999999875,-3,0.0,-0.38589999999999947,-0.005948128374012818,0.0,0.801864634999987,3,17,-0.24242424242424243,0
0.07800000000000296,0.5625127799999987,-7.245899999999992,0.0,0.5121529340402127,-6,5.007853829999999,-7.288899999999998,25,0.0,7.366999999999999,0.09190303943562794,0.0,-8.342146121999974,0,-53,0.21353383458646613,1
-0.07800000000000296,-0.5625127799999987,7.245899999999992,0.0,-0.5121529340402127,6,-5.007853829999999,7.288899999999998,-25,0.0,-7.366999999999999,-0.09190303943562794,0.0,8.342146121999974,0,53,-0.21353383458646613,0
13.354,12.807327174000001,1.7061000000000064,0.0,2.265556270585974,-2,-1.874004351,3.887600000000006,10,0.0,9.4667,0.08898219054713752,0.0,11.063176409999997,3,-21,0.15588235294117636,1
-13.354,-12.807327174000001,-1.7061000000000064,0.0,-2.265556270585974,2,1.874004351,-3.887600000000006,-10,0.0,-9.4667,-0.08898219054713752,0.0,-11.063176409999997,-3,21,-0.15588235294117636,0
-1.668999999999997,-1.881650969999999,-1.5742000000000047,0.0,-0.28990179871486177,-1,-4.944780115,4.226799999999997,-6,0.0,-5.895999999999997,-0.07383635380770515,0.0,-3.0720623350000125,6,-5,0.01090909090909098,1
1.668999999999997,1.881650969999999,1.5742000000000047,0.0,0.28990179871486177,1,4.944780115,-4.226799999999997,6,0.0,5.895999999999997,0.07383635380770515,0.0,3.0720623350000125,-6,5,-0.01090909090909098,0
4.569000000000003,5.718300687999999,-0.9629000000000048,0.0,2.4396426172665686,-8,4.081936815,-3.4816000000000003,31,0.0,8.050699999999999,0.09274759197546811,0.0,1.8685656490000042,5,-9,0.03809523809523818,1
-4.569000000000003,-5.718300687999999,0.9629000000000048,0.0,-2.4396426172665686,8,-4.081936815,3.4816000000000003,-31,0.0,-8.050699999999999,-0.09274759197546811,0.0,-1.8685656490000042,-5,9,-0.03809523809523818,0
6.450999999999993,6.047404830000001,-0.15089999999999293,0.0,0.4662428083265837,0,2.410035484,-1.7188999999999908,7,0.0,8.170299999999997,0.08938574974204139,0.0,4.2220613730000025,-2,-5,0.6257575757575757,1
-6.450999999999993,-6.047404830000001,0.15089999999999293,0.0,-0.4662428083265837,0,-2.410035484,1.7188999999999908,-7,0.0,-8.170299999999997,-0.08938574974204139,0.0,-4.2220613730000025,2,5,-0.6257575757575757,0
11.483999999999995,9.636397980000002,3.9177999999999997,0.0,1.9246825293651684,-2,-1.5768126109999994,3.2653999999999996,8,0.0,8.2182,0.07712211956702486,0.0,12.381660879999984,4,-3,0.7452380952380953,1
-11.483999999999995,-9.636397980000002,-3.9177999999999997,0.0,-1.9246825293651684,2,1.5768126109999994,-3.2653999999999996,-8,0.0,-8.2182,-0.07712211956702486,0.0,-12.381660879999984,-4,3,-0.7452380952380953,0
